,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 10, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 45}"
val mse,126.03271484375
test mse,778.06506
total time,4.988259792327881
function calls,180
iterations,90
