,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,24,6,69,37,43
2,lstm,0.001,0.0,2,18,6,22,44,42
3,lstm,0.001,0.0,2,44,12,39,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,89,6,69,44,42
6,lstm,0.0001,0.0,2,48,12,22,40,48
7,mlp,0.001,0.6,2,89,10,69,44,45
8,lstm,0.0001,0.6,2,89,10,69,44,45
9,lstm,0.0001,0.0,2,20,11,22,37,42
10,mlp,0.001,0.6,2,89,10,69,44,45
11,lstm,0.0001,0.1,2,33,11,32,38,42
12,mlp,0.001,0.6,2,89,10,69,44,45
13,mlp,0.001,0.6,2,89,10,69,44,45
14,mlp,0.001,0.6,2,89,10,69,44,45
15,lstm,0.001,0.2,2,44,10,39,39,45
16,mlp,0.001,0.6,2,89,10,69,44,45
17,mlp,0.001,0.1,2,89,11,69,38,42
18,mlp,0.001,0.7,2,89,9,69,45,45
19,mlp,0.001,0.1,2,89,11,69,44,45
20,mlp,0.001,0.6,2,89,10,69,44,45
21,mlp,0.001,0.6,2,89,10,69,44,45
22,mlp,0.001,0.1,2,89,10,69,44,45
23,mlp,0.001,0.1,2,89,10,69,44,45
24,mlp,0.001,0.1,2,89,10,69,44,45
25,mlp,0.001,0.1,2,89,10,69,44,45
26,mlp,0.001,0.6,2,89,10,69,44,45
27,mlp,0.001,0.5,2,89,10,69,44,45
28,mlp,0.001,0.6,2,89,10,69,44,45
29,mlp,0.001,0.6,2,89,10,69,44,45
30,mlp,0.001,0.6,2,89,10,69,44,45
31,mlp,0.001,0.1,2,89,10,69,44,45
32,mlp,0.001,0.3,2,89,10,69,44,45
33,mlp,0.001,0.6,2,89,10,69,44,45
34,mlp,0.001,0.0,2,89,10,69,44,45
35,mlp,0.001,0.6,2,89,10,69,44,45
36,mlp,0.001,0.3,2,89,10,69,44,45
37,mlp,0.001,0.1,2,89,10,69,44,45
38,mlp,0.001,0.0,2,89,10,69,44,45
39,mlp,0.001,0.6,2,89,10,69,44,45
40,mlp,0.001,0.1,2,89,10,69,44,45
41,mlp,0.001,0.1,2,89,10,69,44,45
42,mlp,0.001,0.2,2,89,10,69,44,45
43,mlp,0.001,0.2,2,89,10,69,44,45
44,mlp,0.001,0.6,2,89,10,69,44,45
45,mlp,0.001,0.0,2,89,10,69,44,45
46,mlp,0.001,0.1,2,89,10,69,44,45
47,mlp,0.001,0.5,2,89,10,69,44,45
48,mlp,0.001,0.1,2,89,10,69,44,45
49,mlp,0.001,0.1,2,89,10,69,44,45
50,mlp,0.001,0.1,2,89,10,69,44,45
51,mlp,0.001,0.6,2,89,10,69,44,45
52,mlp,0.001,0.1,2,89,10,69,44,45
53,mlp,0.001,0.2,2,89,10,69,44,45
54,mlp,0.001,0.6,2,89,10,69,44,45
55,mlp,0.001,0.5,2,89,10,69,44,45
56,mlp,0.001,0.1,2,89,10,69,44,45
57,mlp,0.001,0.8,2,89,10,69,44,45
58,mlp,0.001,0.1,2,89,10,69,44,45
59,mlp,0.001,0.7,2,89,10,69,44,45
60,mlp,0.001,0.1,2,89,10,69,44,45
61,mlp,0.001,0.4,2,89,10,69,44,45
62,mlp,0.001,0.3,2,89,10,69,44,45
63,mlp,0.001,0.1,2,89,10,69,44,45
64,mlp,0.001,0.1,2,89,10,69,44,45
65,mlp,0.001,0.6,2,89,10,69,44,45
66,mlp,0.001,0.2,2,89,10,69,44,45
67,mlp,0.001,0.1,2,89,10,69,44,45
68,mlp,0.001,0.2,2,89,10,69,44,45
69,mlp,0.001,0.1,2,89,10,69,44,45
70,mlp,0.001,0.5,2,89,10,69,44,45
71,mlp,0.001,0.2,2,89,10,69,44,45
72,mlp,0.001,0.5,2,89,10,69,44,45
73,mlp,0.001,0.8,2,89,10,69,44,45
74,mlp,0.001,0.3,2,89,10,69,44,45
75,mlp,0.001,0.2,2,89,10,69,44,45
76,mlp,0.001,0.3,2,89,10,69,44,45
77,mlp,0.001,0.1,2,89,10,69,44,45
78,mlp,0.001,0.1,2,89,10,69,44,45
79,mlp,0.001,0.6,2,89,10,69,44,45
80,mlp,0.001,0.0,2,89,10,69,44,45
81,mlp,0.001,0.1,2,89,10,69,44,45
82,mlp,0.001,0.1,2,89,10,69,44,45
83,mlp,0.001,0.1,2,89,10,69,44,45
84,mlp,0.001,0.4,2,89,10,69,44,45
85,mlp,0.001,0.6,2,89,10,69,44,45
86,mlp,0.001,0.3,2,89,10,69,44,45
87,mlp,0.001,0.1,2,89,10,69,44,45
88,mlp,0.001,0.1,2,89,10,69,44,45
89,mlp,0.001,0.8,2,89,10,69,44,45
