,iteration,start_time,end_time,val_mse
0,1,1632064333.1521206,1632064354.41665,2266.403076171875
1,2,1632064354.4245446,1632064379.4738727,2271.4912109375
2,3,1632064379.4827046,1632064404.5594168,2258.140625
3,4,1632064404.5673523,1632064429.0672324,2265.22021484375
