,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 3, 'hidden_1': 87, 'hidden_2': 75, 'hidden_3': 47, 'hidden_4': 78, 'hidden_5': 86}"
val mse,100.88896942138672
test mse,817.8953
total time,27.090543746948242
function calls,180
iterations,9
