,iteration,start_time,end_time,val_mse
0,1,1631647046.6051638,1631647047.9955242,2272.01513671875
1,2,1631647047.9971538,1631647049.3691528,2274.143310546875
2,3,1631647049.3709245,1631647050.7384872,2273.9619140625
3,4,1631647050.7401807,1631647052.1075022,2271.721923828125
4,5,1631647052.1092346,1631647053.4773605,2274.425048828125
5,6,1631647053.4790916,1631647054.8461986,2272.302734375
6,7,1631647054.847927,1631647056.2145412,2272.65087890625
7,8,1631647056.2161908,1631647057.583644,2271.8994140625
8,9,1631647057.5853732,1631647058.9532132,2224.2333984375
9,10,1631647058.9549098,1631647060.3229895,2271.72216796875
10,11,1631647060.3247263,1631647061.6925793,2270.671875
11,12,1631647061.6942756,1631647063.061724,2272.523193359375
12,13,1631647063.063466,1631647064.430485,2272.180908203125
13,14,1631647064.432174,1631647065.8030446,2274.73583984375
14,15,1631647065.8052578,1631647067.1731405,2272.20751953125
15,16,1631647067.1748936,1631647068.5444283,2271.85595703125
16,17,1631647068.546092,1631647069.9130764,2272.3818359375
17,18,1631647069.9147925,1631647071.283338,2272.8876953125
18,19,1631647071.2850723,1631647072.6524963,2274.72021484375
19,20,1631647072.6541939,1631647074.0242615,2238.263427734375
20,21,1631647074.0260131,1631647075.3937685,2271.979248046875
21,22,1631647075.395536,1631647076.8433685,2271.891845703125
22,23,1631647076.8451881,1631647078.2121983,2267.0341796875
23,24,1631647078.213925,1631647079.581237,2280.11474609375
24,25,1631647079.5829368,1631647080.9500606,2272.9326171875
25,26,1631647080.9518087,1631647082.3195503,2273.73046875
26,27,1631647082.3212535,1631647083.6891887,2271.875732421875
27,28,1631647083.6908922,1631647085.0584064,2272.6748046875
28,29,1631647085.060059,1631647086.4268143,2273.169921875
29,30,1631647086.4284775,1631647087.7962053,2272.181396484375
30,31,1631647087.7979105,1631647089.1648095,2272.171142578125
31,32,1631647089.166508,1631647090.534148,2272.489501953125
32,33,1631647090.5358968,1631647091.902851,2272.163818359375
33,34,1631647091.904644,1631647093.272019,2273.529541015625
34,35,1631647093.2736912,1631647094.6403477,2272.054443359375
35,36,1631647094.6420925,1631647096.0086408,2271.77392578125
