,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.001,0.0,2,82,6,69,43,56
3,lstm,0.001,0.0,2,78,12,66,37,42
4,lstm,0.001,0.0,2,82,6,68,42,55
5,lstm,0.001,0.0,2,78,12,66,37,42
6,lstm,0.001,0.0,2,82,4,69,43,59
7,lstm,0.001,0.0,2,81,4,68,43,59
8,lstm,0.001,0.0,2,78,12,66,43,42
9,lstm,0.001,0.0,2,81,4,68,42,59
10,lstm,0.001,0.0,2,82,4,69,43,59
11,lstm,0.001,0.0,2,82,19,63,31,59
12,lstm,0.001,0.0,2,78,12,66,37,42
13,lstm,0.001,0.0,2,78,11,66,37,42
14,lstm,0.001,0.0,2,78,12,66,37,42
15,lstm,0.001,0.0,2,78,12,69,37,59
16,lstm,0.001,0.0,2,82,4,69,43,59
17,lstm,0.001,0.0,2,82,4,69,43,59
18,lstm,0.001,0.0,2,78,4,66,42,57
19,lstm,0.001,0.0,2,78,4,66,43,57
20,lstm,0.001,0.0,2,82,4,69,42,59
21,lstm,0.001,0.0,2,82,4,63,43,59
22,lstm,0.001,0.0,2,78,4,66,42,57
23,lstm,0.001,0.0,2,81,4,66,42,57
24,lstm,0.001,0.0,2,78,4,69,42,59
25,lstm,0.001,0.0,2,78,4,66,42,57
26,lstm,0.001,0.0,2,81,4,66,42,58
27,lstm,0.001,0.0,2,81,4,68,42,57
28,lstm,0.001,0.0,2,82,4,69,43,59
29,lstm,0.001,0.0,2,74,4,69,43,59
30,lstm,0.001,0.0,2,78,4,69,43,59
31,lstm,0.001,0.0,2,78,4,66,42,57
32,lstm,0.001,0.0,2,82,4,69,42,57
33,lstm,0.001,0.0,2,78,4,66,42,57
34,lstm,0.001,0.0,2,78,4,66,42,57
35,lstm,0.001,0.0,2,78,4,66,42,57
36,lstm,0.001,0.0,2,85,4,69,43,60
37,lstm,0.001,0.0,2,82,4,69,43,59
38,lstm,0.001,0.0,2,81,4,69,43,58
39,lstm,0.001,0.0,2,82,4,69,43,59
40,lstm,0.001,0.0,2,82,4,68,43,58
41,lstm,0.001,0.0,2,78,4,66,43,57
42,lstm,0.001,0.0,2,82,4,69,43,59
43,lstm,0.001,0.0,2,78,4,68,42,58
44,lstm,0.001,0.0,2,82,4,69,43,59
45,lstm,0.001,0.0,2,78,4,66,42,57
46,lstm,0.001,0.0,2,81,4,66,42,57
47,lstm,0.001,0.0,2,82,4,69,43,59
48,lstm,0.001,0.0,2,78,4,66,42,57
49,lstm,0.001,0.0,2,82,4,69,43,59
50,lstm,0.001,0.0,2,82,4,69,43,59
51,lstm,0.001,0.0,2,82,4,66,43,59
52,lstm,0.001,0.0,2,82,4,69,43,59
53,lstm,0.001,0.0,2,78,4,66,42,57
54,lstm,0.001,0.0,2,82,4,69,43,59
55,lstm,0.001,0.0,2,78,4,66,43,57
56,lstm,0.001,0.0,2,82,4,68,42,58
57,lstm,0.001,0.0,2,78,4,66,42,57
58,lstm,0.001,0.0,2,78,4,66,42,57
59,lstm,0.001,0.0,2,82,4,66,42,57
60,lstm,0.001,0.0,2,78,4,66,42,57
61,lstm,0.001,0.0,2,78,4,66,42,57
62,lstm,0.001,0.0,2,82,4,69,43,59
63,lstm,0.001,0.0,2,82,4,69,43,59
64,lstm,0.001,0.0,2,81,4,68,43,59
65,lstm,0.001,0.0,2,82,4,69,42,57
66,lstm,0.001,0.0,2,82,4,69,41,59
67,lstm,0.001,0.0,2,82,4,69,42,58
68,lstm,0.001,0.0,2,74,4,63,43,55
69,lstm,0.001,0.0,2,82,4,69,43,57
70,lstm,0.001,0.0,2,78,4,66,42,57
71,lstm,0.001,0.0,2,78,4,66,42,57
72,lstm,0.001,0.0,2,82,4,66,42,59
73,lstm,0.001,0.0,2,78,4,66,42,58
74,lstm,0.001,0.0,2,82,4,69,43,59
75,lstm,0.001,0.0,2,82,4,69,43,60
76,lstm,0.001,0.0,2,78,4,66,42,57
77,lstm,0.001,0.0,2,78,4,68,42,57
78,lstm,0.001,0.0,2,78,4,66,43,59
79,lstm,0.001,0.0,2,78,4,69,43,59
80,lstm,0.001,0.0,2,85,4,71,43,59
81,lstm,0.001,0.0,2,82,4,69,43,59
82,lstm,0.001,0.0,2,85,4,71,43,60
83,lstm,0.001,0.0,2,78,4,66,42,57
84,lstm,0.001,0.0,2,78,4,69,42,59
85,lstm,0.001,0.0,2,78,4,66,42,57
86,lstm,0.001,0.0,2,78,4,66,42,57
87,lstm,0.001,0.0,2,78,4,66,42,57
88,lstm,0.001,0.0,2,82,4,69,43,59
89,lstm,0.001,0.0,2,78,4,66,42,57
