,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 58}"
val mse,2220.70947265625
test mse,8755.518
total time,24.37185788154602
function calls,180
iterations,90
