,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 38, 'hidden_2': 92, 'hidden_3': 78, 'hidden_4': 5, 'hidden_5': 94}"
val mse,1786.443359375
test mse,11471.377
total time,46.66631245613098
function calls,180
iterations,9
