,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 90, 'hidden_2': 12, 'hidden_3': 69, 'hidden_4': 68, 'hidden_5': 64}"
val mse,2261.4912109375
test mse,8727.068
total time,117.77955913543701
function calls,180
iterations,18
