,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 43, 'hidden_2': 69, 'hidden_3': 98, 'hidden_4': 82, 'hidden_5': 39}"
val mse,120.59928894042969
test mse,1660.6292
total time,23.14806079864502
function calls,180
iterations,36
