,iteration,start_time,end_time,val_mse
0,1,1631644560.2402709,1631644561.1079857,1821.6279296875
1,2,1631644561.1095307,1631644561.9518807,1816.7752685546875
2,3,1631644561.9536266,1631644562.7956429,1827.172119140625
3,4,1631644562.797464,1631644563.641025,1807.7481689453125
4,5,1631644563.6427324,1631644564.4845834,1807.7606201171875
5,6,1631644564.4862976,1631644565.3280668,1812.0660400390625
6,7,1631644565.3297927,1631644566.1731951,1817.8468017578125
7,8,1631644566.1748583,1631644567.0168986,1802.6903076171875
8,9,1631644567.0186174,1631644567.8609283,1788.5665283203125
9,10,1631644567.8626099,1631644568.7046392,1806.5205078125
10,11,1631644568.7063627,1631644569.5495598,1809.3477783203125
11,12,1631644569.55125,1631644570.3933816,1814.3956298828125
12,13,1631644570.3951116,1631644571.2374904,1819.0572509765625
13,14,1631644571.2391775,1631644572.0817916,1812.822998046875
14,15,1631644572.083518,1631644572.925029,1799.811279296875
15,16,1631644572.9267533,1631644573.7719662,1815.1424560546875
16,17,1631644573.7741084,1631644574.615725,1810.857421875
17,18,1631644574.61741,1631644575.4593437,1813.0225830078125
18,19,1631644575.4610407,1631644576.3038611,1817.4261474609375
19,20,1631644576.3055384,1631644577.1478083,1817.0360107421875
20,21,1631644577.14945,1631644577.991621,1802.1826171875
21,22,1631644577.9933443,1631644578.835401,1801.9696044921875
22,23,1631644578.8370845,1631644579.680341,1798.8597412109375
23,24,1631644579.6820347,1631644580.5239127,1817.4783935546875
24,25,1631644580.5255904,1631644581.3671904,1804.2568359375
25,26,1631644581.3689103,1631644582.2103307,1804.4327392578125
26,27,1631644582.2120173,1631644583.0538957,1813.4542236328125
27,28,1631644583.0555727,1631644583.9768963,1802.4046630859375
28,29,1631644583.9786506,1631644584.8209002,1810.50244140625
29,30,1631644584.8225784,1631644585.666352,1820.81396484375
30,31,1631644585.6680546,1631644586.5101225,1806.3233642578125
31,32,1631644586.5118139,1631644587.3538754,1813.2950439453125
32,33,1631644587.355599,1631644588.1991773,1799.353515625
33,34,1631644588.2009065,1631644589.0435622,1802.4952392578125
34,35,1631644589.0452142,1631644589.887506,1804.4720458984375
35,36,1631644589.8892353,1631644590.7309299,1810.3546142578125
