,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 60, 'hidden_2': 98, 'hidden_3': 58, 'hidden_4': 5, 'hidden_5': 81}"
val mse,1782.458251953125
test mse,11600.601
total time,64.91312313079834
function calls,180
iterations,9
