,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 11, 'hidden_3': 89, 'hidden_4': 90, 'hidden_5': 12}"
val mse,2269.89453125
test mse,8557.745
total time,87.21049809455872
function calls,180
iterations,36
