,iteration,start_time,end_time,val_mse
0,1,1631643643.5722387,1631643643.6578546,155.2060546875
1,2,1631643643.6591113,1631643643.7410963,159.82337951660156
2,3,1631643643.742497,1631643643.8944736,174.7002410888672
3,4,1631643643.8962193,1631643643.9072285,168.12596130371094
4,5,1631643643.9085104,1631643643.9902267,162.4549560546875
5,6,1631643643.9915674,1631643644.1437452,162.5365753173828
6,7,1631643644.1454978,1631643644.2975874,165.5708465576172
7,8,1631643644.2992852,1631643644.381006,162.83734130859375
8,9,1631643644.3822887,1631643644.4638414,157.84701538085938
9,10,1631643644.4655516,1631643644.47678,160.01158142089844
10,11,1631643644.4780607,1631643644.489234,160.18275451660156
11,12,1631643644.4905202,1631643644.5017393,153.18927001953125
12,13,1631643644.503027,1631643644.514203,147.47817993164062
13,14,1631643644.5154967,1631643644.526658,161.2825927734375
14,15,1631643644.527943,1631643644.5391705,155.28565979003906
15,16,1631643644.5404549,1631643644.551613,145.11572265625
16,17,1631643644.552893,1631643644.5640574,147.39303588867188
17,18,1631643644.565347,1631643644.5766058,155.9763946533203
18,19,1631643644.5778868,1631643644.5890715,156.87571716308594
19,20,1631643644.5903475,1631643644.6015427,168.17276000976562
20,21,1631643644.6028173,1631643644.6140797,171.0537567138672
21,22,1631643644.6153653,1631643644.6265616,141.6712646484375
22,23,1631643644.6278412,1631643644.6390362,158.7802276611328
23,24,1631643644.6403148,1631643644.6519487,149.3341064453125
24,25,1631643644.6532266,1631643644.6644483,149.2061004638672
25,26,1631643644.665729,1631643644.6769133,152.20196533203125
26,27,1631643644.6781857,1631643644.6894271,157.21646118164062
27,28,1631643644.690708,1631643644.7018833,160.4155731201172
28,29,1631643644.7031648,1631643644.7143683,145.24696350097656
29,30,1631643644.7156494,1631643644.726909,145.10047912597656
30,31,1631643644.7281854,1631643644.7393582,140.10250854492188
31,32,1631643644.7406409,1631643644.7518213,155.39495849609375
32,33,1631643644.7530951,1631643644.764361,158.30859375
33,34,1631643644.7656426,1631643644.7768219,150.4918212890625
34,35,1631643644.7781017,1631643644.78927,154.5421142578125
35,36,1631643644.790552,1631643644.8017926,155.77957153320312
36,37,1631643644.803069,1631643644.8142545,143.94676208496094
37,38,1631643644.815543,1631643644.8267348,161.10011291503906
38,39,1631643644.8280127,1631643644.8392837,164.89199829101562
39,40,1631643644.8405762,1631643644.8517432,146.21238708496094
40,41,1631643644.8530264,1631643644.8642023,146.8354949951172
41,42,1631643644.8654838,1631643644.87673,160.37745666503906
42,43,1631643644.8780093,1631643644.8891957,161.2033233642578
43,44,1631643644.8904781,1631643644.9016607,155.37051391601562
44,45,1631643644.9029315,1631643644.9141774,143.58045959472656
45,46,1631643644.9154632,1631643644.926647,152.53244018554688
46,47,1631643644.9279244,1631643644.939129,158.5181121826172
47,48,1631643644.940413,1631643644.9516673,136.4569854736328
48,49,1631643644.9529512,1631643644.9641309,146.83900451660156
49,50,1631643644.9654167,1631643644.9765944,146.5176239013672
50,51,1631643644.9778712,1631643644.9891298,162.802734375
51,52,1631643644.9904144,1631643645.0015798,139.58114624023438
52,53,1631643645.0028644,1631643645.0140324,155.16476440429688
53,54,1631643645.0153108,1631643645.0265698,149.33651733398438
54,55,1631643645.027854,1631643645.0390189,166.96560668945312
55,56,1631643645.0402958,1631643645.0514758,149.50038146972656
56,57,1631643645.0527565,1631643645.0640574,155.8667449951172
57,58,1631643645.0653358,1631643645.076552,144.4979248046875
58,59,1631643645.0778306,1631643645.0890348,141.83160400390625
59,60,1631643645.0903122,1631643645.1020112,168.0098114013672
60,61,1631643645.1032913,1631643645.114509,132.07217407226562
61,62,1631643645.1157885,1631643645.1269934,154.9164581298828
62,63,1631643645.128275,1631643645.1395602,163.1433868408203
63,64,1631643645.1408324,1631643645.1520176,168.23780822753906
64,65,1631643645.1532927,1631643645.1645043,147.00949096679688
65,66,1631643645.1657805,1631643645.1770353,168.48196411132812
66,67,1631643645.178311,1631643645.1894832,146.63180541992188
67,68,1631643645.1907666,1631643645.2019408,145.42501831054688
68,69,1631643645.2032204,1631643645.2144597,161.8982696533203
69,70,1631643645.2157383,1631643645.2269213,156.67672729492188
70,71,1631643645.2281973,1631643645.2393854,149.91427612304688
71,72,1631643645.2406635,1631643645.25189,135.6346435546875
72,73,1631643645.2531667,1631643645.264338,154.11395263671875
73,74,1631643645.265618,1631643645.2768085,164.24151611328125
74,75,1631643645.2780864,1631643645.2893367,164.31781005859375
75,76,1631643645.2906234,1631643645.3018017,151.93482971191406
76,77,1631643645.3030841,1631643645.3142562,147.19760131835938
77,78,1631643645.3155425,1631643645.3267655,148.4672393798828
78,79,1631643645.328041,1631643645.3392003,150.69395446777344
79,80,1631643645.3404841,1631643645.3516479,153.37765502929688
80,81,1631643645.3529258,1631643645.3641691,159.40179443359375
81,82,1631643645.3654552,1631643645.376616,141.55609130859375
82,83,1631643645.377897,1631643645.3890717,157.28668212890625
83,84,1631643645.3903558,1631643645.4015956,147.49942016601562
84,85,1631643645.402869,1631643645.4140294,164.00149536132812
85,86,1631643645.4153123,1631643645.4265535,156.18736267089844
86,87,1631643645.4278336,1631643645.439067,161.81776428222656
87,88,1631643645.4403477,1631643645.4515166,132.92599487304688
88,89,1631643645.4528024,1631643645.4639623,146.49844360351562
89,90,1631643645.4652448,1631643645.4765637,153.26626586914062
