,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.5,2,82,6,64,43,56
2,lstm,0.0001,0.0,2,18,12,22,43,42
3,lstm,0.01,0.5,2,83,5,64,43,56
4,lstm,0.001,0.4,2,78,6,61,42,55
5,lstm,0.001,0.3,2,74,6,64,41,54
6,lstm,0.001,0.2,2,70,6,66,41,53
7,lstm,0.001,0.3,2,74,6,64,41,54
8,lstm,0.001,0.3,2,77,6,61,41,54
9,lstm,0.001,0.4,2,78,6,61,42,55
10,lstm,0.001,0.3,2,74,6,64,41,54
11,lstm,0.001,0.4,2,78,6,61,42,55
12,lstm,0.001,0.4,2,81,6,58,42,55
13,lstm,0.001,0.2,2,70,6,66,40,54
14,lstm,0.001,0.3,2,74,6,63,42,54
15,lstm,0.001,0.4,2,77,6,61,41,54
16,lstm,0.001,0.3,2,74,6,64,41,54
17,lstm,0.001,0.3,2,74,6,64,41,54
18,lstm,0.001,0.3,2,74,6,63,41,54
19,lstm,0.001,0.4,2,78,6,61,42,55
20,lstm,0.001,0.3,2,74,6,64,42,54
21,lstm,0.001,0.4,2,81,6,58,42,55
22,lstm,0.001,0.2,2,70,6,66,40,53
23,lstm,0.001,0.4,2,77,6,61,41,54
24,lstm,0.001,0.4,2,78,6,61,42,55
25,lstm,0.001,0.3,2,77,6,61,41,54
26,lstm,0.001,0.4,2,78,6,61,42,55
27,lstm,0.001,0.2,2,70,6,66,40,53
28,lstm,0.001,0.3,2,77,6,61,41,54
29,lstm,0.001,0.4,2,81,6,58,42,55
30,lstm,0.001,0.3,2,74,6,63,41,54
31,lstm,0.001,0.3,2,74,6,63,41,54
32,lstm,0.001,0.2,2,70,6,66,40,53
33,lstm,0.001,0.4,2,78,6,61,42,55
34,lstm,0.001,0.3,2,74,6,63,41,54
35,lstm,0.001,0.3,2,74,6,64,41,55
36,lstm,0.001,0.4,2,81,6,64,42,55
37,lstm,0.001,0.3,2,74,6,64,41,54
38,lstm,0.001,0.2,2,70,6,66,40,53
39,lstm,0.001,0.4,2,77,6,61,41,54
40,lstm,0.001,0.4,2,78,6,61,42,55
41,lstm,0.001,0.2,2,70,6,66,40,53
42,lstm,0.001,0.3,2,74,6,63,41,54
43,lstm,0.001,0.4,2,81,6,58,41,54
44,lstm,0.001,0.4,2,78,6,61,42,55
45,lstm,0.001,0.3,2,74,6,63,41,54
46,lstm,0.001,0.2,2,70,6,66,40,53
47,lstm,0.001,0.4,2,74,6,63,41,54
48,lstm,0.001,0.3,2,74,6,64,42,54
49,lstm,0.001,0.3,2,74,6,64,41,54
50,lstm,0.001,0.4,2,78,6,61,42,55
51,lstm,0.001,0.3,2,78,6,63,41,54
52,lstm,0.001,0.4,2,78,6,61,42,55
53,lstm,0.001,0.2,2,70,6,66,40,53
54,lstm,0.001,0.4,2,81,6,58,41,54
55,lstm,0.001,0.3,2,74,6,58,41,55
56,lstm,0.001,0.3,2,74,6,63,41,54
57,lstm,0.001,0.3,2,74,6,63,41,54
58,lstm,0.001,0.4,2,78,6,61,42,55
59,lstm,0.001,0.4,2,78,6,61,42,55
60,lstm,0.001,0.3,2,74,6,63,41,54
61,lstm,0.001,0.3,2,74,6,63,41,54
62,lstm,0.001,0.3,2,77,6,61,41,54
63,lstm,0.001,0.4,2,74,6,63,41,54
64,lstm,0.001,0.2,2,70,6,66,40,53
65,lstm,0.001,0.4,2,78,6,61,42,55
66,lstm,0.001,0.3,2,78,6,61,41,55
67,lstm,0.001,0.3,2,74,6,64,42,54
68,lstm,0.001,0.3,2,74,6,64,41,54
69,lstm,0.001,0.3,2,74,6,64,41,54
70,lstm,0.001,0.2,2,74,6,66,41,53
71,lstm,0.001,0.3,2,74,6,63,41,54
72,lstm,0.001,0.3,2,74,6,63,41,54
73,lstm,0.001,0.3,2,74,6,63,41,54
74,lstm,0.001,0.4,2,74,6,64,41,55
75,lstm,0.001,0.3,2,74,6,61,41,54
76,lstm,0.001,0.4,2,78,6,61,42,55
77,lstm,0.001,0.3,2,74,6,63,41,54
78,lstm,0.001,0.3,2,77,6,61,41,55
79,lstm,0.001,0.4,2,78,6,61,42,55
80,lstm,0.001,0.3,2,74,6,63,41,54
81,lstm,0.001,0.3,2,74,6,64,41,54
82,lstm,0.001,0.4,2,74,6,58,42,55
83,lstm,0.001,0.3,2,78,6,61,42,55
84,lstm,0.001,0.4,2,81,6,58,42,55
85,lstm,0.001,0.4,2,78,6,61,42,55
86,lstm,0.001,0.3,2,70,6,66,40,53
87,lstm,0.001,0.4,2,74,6,61,41,54
88,lstm,0.001,0.4,2,74,6,61,41,54
89,lstm,0.001,0.3,2,74,6,58,41,54
