,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 5, 'hidden_1': 50, 'hidden_2': 99, 'hidden_3': 97, 'hidden_4': 70, 'hidden_5': 16}"
val mse,1791.85205078125
test mse,11462.814
total time,70.48767733573914
function calls,180
iterations,18
