,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.01,0.2,4,37,81,47,79,100
1,mlp,0.01,0.2,3,80,66,27,6,41
2,lstm,0.1,0.8,4,44,96,55,71,34
3,mlp,0.01,0.2,2,29,9,89,38,93
