,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 80, 'hidden_2': 6, 'hidden_3': 66, 'hidden_4': 43, 'hidden_5': 58}"
val mse,137.0177001953125
test mse,796.0184
total time,5.3863420486450195
function calls,180
iterations,90
