,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,82,6,69,43,56
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,66,43,57
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.6,2,18,6,69,37,58
7,mlp,0.001,0.6,2,89,6,69,44,56
8,mlp,0.001,0.0,2,21,11,69,37,58
9,mlp,0.001,0.6,2,84,6,66,44,58
10,mlp,0.001,0.6,2,84,6,66,44,58
11,lstm,0.0001,0.0,2,19,11,22,37,42
12,mlp,0.001,0.6,2,84,6,66,44,58
13,mlp,0.001,0.6,2,84,6,66,44,58
14,mlp,0.001,0.6,2,84,6,66,44,58
15,lstm,0.001,0.0,2,18,11,22,37,42
16,mlp,0.001,0.6,2,84,6,66,44,58
17,mlp,0.001,0.6,2,19,6,66,44,58
18,mlp,0.0001,0.6,2,18,12,66,37,42
19,mlp,0.0001,0.6,2,18,12,66,37,42
20,mlp,0.001,0.6,2,84,6,66,44,42
21,mlp,0.001,0.6,2,84,6,66,44,58
22,mlp,0.001,0.6,2,84,11,66,44,42
23,mlp,0.001,0.6,2,22,11,66,37,58
24,mlp,0.0001,0.6,2,18,11,66,37,43
25,mlp,0.001,0.6,2,82,6,66,44,57
26,mlp,0.0001,0.6,2,18,12,66,37,42
27,mlp,0.001,0.6,2,84,6,66,37,58
28,mlp,0.0001,0.6,2,18,6,66,37,42
29,mlp,0.001,0.6,2,68,7,66,44,54
30,mlp,0.001,0.6,2,84,6,66,43,58
31,mlp,0.001,0.6,2,87,6,66,44,58
32,mlp,0.001,0.6,2,81,12,66,37,57
33,mlp,0.0001,0.6,2,18,6,66,37,58
34,mlp,0.001,0.6,2,84,6,66,43,58
35,mlp,0.001,0.6,2,75,6,66,44,58
36,mlp,0.0001,0.6,2,18,12,66,37,42
37,mlp,0.001,0.6,2,80,6,66,43,58
38,mlp,0.001,0.6,2,76,6,66,43,58
39,mlp,0.0001,0.6,2,18,12,66,37,42
40,mlp,0.0001,0.6,2,79,12,66,37,42
41,mlp,0.0001,0.6,2,79,6,66,37,56
42,mlp,0.001,0.6,2,79,6,66,43,58
43,mlp,0.0001,0.6,2,79,12,66,37,42
44,mlp,0.0001,0.6,2,79,12,66,37,42
45,mlp,0.001,0.6,2,80,6,66,43,58
46,mlp,0.0001,0.6,2,79,11,66,37,42
47,mlp,0.0001,0.6,2,79,12,66,37,42
48,mlp,0.0001,0.6,2,79,12,66,37,43
49,mlp,0.001,0.6,2,79,6,66,43,54
50,mlp,0.0001,0.6,2,79,11,66,37,43
51,mlp,0.001,0.6,2,79,12,66,42,43
52,mlp,0.001,0.6,2,80,6,66,43,28
53,mlp,0.001,0.6,2,80,6,66,43,43
54,mlp,0.001,0.6,2,80,6,66,43,58
55,mlp,0.001,0.6,2,80,6,66,43,58
56,mlp,0.001,0.6,2,79,12,66,43,43
57,mlp,0.0001,0.6,2,79,11,66,37,43
58,mlp,0.001,0.6,2,80,6,66,43,58
59,mlp,0.01,0.6,2,80,5,66,43,59
60,mlp,0.001,0.6,2,79,6,66,42,57
61,mlp,0.0001,0.6,2,79,12,66,37,43
62,mlp,0.001,0.6,2,80,6,66,43,58
63,mlp,0.001,0.6,2,80,6,66,43,60
64,mlp,0.001,0.6,2,80,6,66,43,58
65,mlp,0.001,0.6,2,79,12,66,37,57
66,mlp,0.0001,0.6,2,79,12,66,37,43
67,mlp,0.0001,0.6,2,79,12,66,37,43
68,mlp,0.0001,0.6,2,79,6,66,37,43
69,mlp,0.0001,0.6,2,80,17,66,31,58
70,mlp,0.0001,0.6,2,79,6,66,42,43
71,mlp,0.001,0.6,2,80,6,66,43,58
72,mlp,0.0001,0.6,2,79,12,66,37,43
73,mlp,0.001,0.6,2,80,6,66,42,58
74,mlp,0.001,0.6,2,80,6,66,41,53
75,mlp,0.0001,0.6,2,80,17,66,43,58
76,mlp,0.0001,0.6,2,78,6,66,43,28
77,mlp,0.0001,0.6,2,78,6,66,43,28
78,mlp,0.0001,0.6,2,80,6,66,43,29
79,mlp,0.001,0.6,2,79,12,66,43,58
80,mlp,0.001,0.6,2,80,4,66,44,58
81,mlp,0.001,0.6,2,80,6,66,37,58
82,mlp,0.001,0.6,2,80,6,66,42,57
83,mlp,0.0001,0.6,2,79,12,66,37,43
84,mlp,0.001,0.6,2,80,6,66,43,58
85,mlp,0.001,0.6,2,80,11,66,43,58
86,mlp,0.001,0.6,2,79,6,66,42,57
87,mlp,0.0001,0.6,2,79,12,66,37,43
88,mlp,0.0001,0.6,2,79,12,66,37,43
89,mlp,0.0001,0.6,2,78,6,66,43,58
