,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 26, 'hidden_3': 6, 'hidden_4': 97, 'hidden_5': 14}"
val mse,103.414306640625
test mse,967.1932
total time,27.14294195175171
function calls,180
iterations,9
