,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.8,5,91,48,56,81,31
1,lstm,0.1,0.4,4,21,61,54,76,98
2,lstm,0.1,0.0,5,88,70,29,10,12
3,lstm,0.1,0.2,5,34,92,89,90,12
