,Value
best model,"{'model': 'lstm', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 5, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 42}"
val mse,153.44326782226562
test mse,785.4886
total time,13.71150016784668
function calls,180
iterations,90
