,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,24,6,69,37,58
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,mlp,0.001,0.6,2,89,6,69,44,42
6,lstm,0.001,0.6,2,89,6,69,44,42
7,lstm,0.0001,0.1,2,18,12,22,37,42
8,lstm,0.0001,0.1,2,89,6,69,37,42
9,lstm,0.0001,0.1,2,20,11,22,37,42
10,lstm,0.0001,0.1,2,18,12,22,37,42
11,lstm,0.0001,0.2,2,33,12,32,38,42
12,mlp,0.001,0.6,2,89,6,69,44,42
13,lstm,0.001,0.2,2,33,12,65,38,42
14,mlp,0.001,0.6,2,89,6,69,44,42
15,lstm,0.0001,0.2,2,37,11,32,38,42
16,mlp,0.001,0.6,2,89,6,69,44,42
17,mlp,0.001,0.2,2,33,12,69,38,42
18,lstm,0.0001,0.2,2,33,12,69,38,42
19,lstm,0.0001,0.2,2,33,12,32,38,42
20,lstm,0.0001,0.2,2,33,12,32,38,42
21,lstm,0.001,0.2,2,89,6,32,44,42
22,lstm,0.0001,0.2,2,33,12,32,38,42
23,lstm,0.001,0.6,2,73,7,58,44,42
24,lstm,0.0001,0.2,2,33,6,32,38,42
25,lstm,0.0001,0.2,2,33,12,32,38,42
26,lstm,0.0001,0.2,2,33,12,32,38,42
27,lstm,0.0001,0.2,2,33,12,32,38,42
28,lstm,0.0001,0.2,2,33,6,32,38,42
29,mlp,0.001,0.6,2,89,6,69,44,42
30,lstm,0.0001,0.2,2,33,12,32,38,42
31,mlp,0.001,0.6,2,89,6,69,44,42
32,lstm,0.001,0.2,2,68,12,32,38,42
33,lstm,0.0001,0.2,2,33,6,32,38,42
34,mlp,0.001,0.6,2,89,6,69,39,42
35,lstm,0.001,0.2,2,33,12,32,43,42
36,lstm,0.0001,0.2,2,33,12,32,38,42
37,lstm,0.0001,0.2,2,33,11,32,38,42
38,lstm,0.0001,0.2,2,75,12,32,38,42
39,lstm,0.0001,0.2,2,33,12,32,38,42
40,mlp,0.001,0.6,2,89,6,65,44,42
41,lstm,0.0001,0.2,2,33,12,32,38,42
42,lstm,0.0001,0.2,2,33,12,32,40,42
43,lstm,0.001,0.2,2,33,12,32,38,42
44,lstm,0.0001,0.2,2,33,12,32,38,42
45,lstm,0.0001,0.2,2,33,12,32,38,42
46,mlp,0.001,0.6,2,89,6,69,44,42
47,lstm,0.001,0.5,2,33,6,32,38,42
48,lstm,0.0001,0.2,2,33,12,32,38,42
49,lstm,0.0001,0.2,2,78,7,32,38,42
50,mlp,0.001,0.6,2,89,6,69,44,42
51,lstm,0.0001,0.2,2,33,12,32,38,42
52,lstm,0.0001,0.2,2,33,12,32,38,42
53,lstm,0.0001,0.2,2,33,12,32,38,42
54,lstm,0.0001,0.2,2,33,12,32,38,42
55,lstm,0.0001,0.2,2,33,12,32,40,42
56,mlp,0.001,0.2,2,33,6,32,44,42
57,lstm,0.0001,0.3,2,51,12,32,38,42
58,lstm,0.0001,0.2,2,33,11,32,38,42
59,lstm,0.001,0.2,2,33,12,37,38,42
60,lstm,0.001,0.6,2,89,6,39,39,42
61,lstm,0.0001,0.2,2,89,12,69,38,42
62,mlp,0.001,0.6,2,89,6,69,44,42
63,lstm,0.001,0.2,2,33,6,69,38,42
64,lstm,0.0001,0.6,2,33,12,69,38,42
65,lstm,0.0001,0.4,2,33,12,52,38,42
66,lstm,0.001,0.2,2,33,12,32,38,42
67,lstm,0.0001,0.2,2,33,12,32,38,42
68,lstm,0.001,0.5,2,33,12,32,38,42
69,lstm,0.001,0.5,2,33,12,32,38,42
70,lstm,0.001,0.5,2,33,12,51,38,42
71,lstm,0.001,0.5,2,54,9,32,38,42
72,lstm,0.001,0.5,2,33,12,32,38,42
73,lstm,0.001,0.5,2,33,12,32,38,42
74,mlp,0.001,0.6,2,89,6,69,44,42
75,mlp,0.001,0.6,2,89,6,62,44,42
76,lstm,0.001,0.5,2,33,11,32,38,42
77,lstm,0.001,0.5,2,89,12,32,38,42
78,lstm,0.001,0.5,2,33,12,32,38,42
79,mlp,0.001,0.6,2,89,7,69,44,42
80,mlp,0.001,0.5,2,89,12,32,44,42
81,lstm,0.001,0.6,2,89,6,69,44,42
82,mlp,0.001,0.6,2,89,6,69,44,42
83,lstm,0.001,0.5,2,33,12,32,38,42
84,lstm,0.001,0.5,2,63,6,51,44,42
85,lstm,0.001,0.5,2,33,12,32,38,42
86,lstm,0.001,0.6,2,89,6,69,38,42
87,lstm,0.001,0.5,2,33,12,32,38,42
88,lstm,0.001,0.5,2,33,12,32,38,42
89,mlp,0.001,0.6,2,89,6,69,44,42
