,iteration,start_time,end_time,val_mse
0,1,1630886069.3736906,1630886089.0000968,100.61927032470703
1,2,1630886089.0032468,1630886116.9564931,97.53599548339844
2,3,1630886116.9591026,1630886144.83003,100.62122344970703
3,4,1630886144.8330393,1630886164.729965,100.62451934814453
4,5,1630886164.7319615,1630886205.2057083,97.99882507324219
5,6,1630886205.208221,1630886247.1031775,97.98690032958984
6,7,1630886247.105554,1630886262.6850998,100.6236343383789
7,8,1630886262.6885035,1630886308.7928267,97.3854751586914
8,9,1630886308.7952228,1630886346.2927883,97.37577819824219
9,10,1630886346.2951941,1630886381.4708333,97.37036895751953
10,11,1630886381.473108,1630886405.299041,97.81318664550781
11,12,1630886405.3015273,1630886432.57482,100.61671447753906
12,13,1630886432.5771112,1630886468.4118757,97.42974853515625
13,14,1630886468.414248,1630886504.0253396,97.50196075439453
14,15,1630886504.027752,1630886563.3889132,98.1354751586914
15,16,1630886563.391619,1630886615.1500437,98.15357971191406
16,17,1630886615.152453,1630886649.003683,97.83755493164062
17,18,1630886649.0070262,1630886712.6068976,98.12910461425781
18,19,1630886712.611655,1630886727.373354,97.36695861816406
19,20,1630886727.3757777,1630886752.8414137,97.40410614013672
20,21,1630886752.8437927,1630886762.3107936,97.37914276123047
21,22,1630886762.312536,1630886784.6960757,97.36998748779297
22,23,1630886784.6983924,1630886799.9092114,97.40402221679688
23,24,1630886799.9109936,1630886829.0888681,97.37382507324219
24,25,1630886829.0921092,1630886845.966264,97.39540100097656
25,26,1630886845.9685698,1630886875.702406,97.36976623535156
26,27,1630886875.704756,1630886906.6203482,97.3627700805664
27,28,1630886906.623667,1630886929.4280674,97.37293243408203
28,29,1630886929.4303522,1630886952.387368,97.43907165527344
29,30,1630886952.3901236,1630886968.0557663,97.40643310546875
30,31,1630886968.0580525,1630886975.9420745,97.3713150024414
31,32,1630886975.9437592,1630887013.42243,97.4083480834961
32,33,1630887013.4259217,1630887043.765855,97.37104034423828
33,34,1630887043.769145,1630887074.972437,97.35374450683594
34,35,1630887074.9756107,1630887106.4916148,97.36608123779297
35,36,1630887106.495085,1630887130.1758175,97.36605834960938
36,37,1630887130.1784918,1630887167.768168,97.3705825805664
37,38,1630887167.7717445,1630887205.093805,97.35733795166016
38,39,1630887205.0971005,1630887243.3443713,97.35828399658203
39,40,1630887243.3475835,1630887274.5116956,97.36573791503906
40,41,1630887274.5148516,1630887305.6865733,97.38463592529297
41,42,1630887305.6899846,1630887328.4786813,97.38263702392578
42,43,1630887328.4819896,1630887352.772024,97.36608123779297
43,44,1630887352.7755315,1630887390.1082873,97.37208557128906
44,45,1630887390.11152,1630887420.4643364,97.36582946777344
