,iteration,start_time,end_time,val_mse
0,1,1631649446.4808898,1631649449.177939,1802.85498046875
1,2,1631649449.1798933,1631649451.8728907,1816.7147216796875
2,3,1631649451.8751547,1631649454.5731697,1806.1153564453125
3,4,1631649454.5757349,1631649457.2698398,1804.604248046875
4,5,1631649457.2721155,1631649459.9700155,1796.9013671875
5,6,1631649459.9721868,1631649462.6744463,1792.9827880859375
6,7,1631649462.6769593,1631649465.3718984,1819.7396240234375
7,8,1631649465.3741515,1631649468.0716498,1813.286865234375
8,9,1631649468.0739827,1631649470.769371,1804.6380615234375
9,10,1631649470.771645,1631649473.4688878,1805.49560546875
10,11,1631649473.4711676,1631649476.1686826,1813.41357421875
11,12,1631649476.1709201,1631649478.8685863,1806.847900390625
12,13,1631649478.8708675,1631649481.5664644,1809.2720947265625
13,14,1631649481.5687487,1631649484.2704039,1809.1256103515625
14,15,1631649484.2731814,1631649486.971054,1799.9173583984375
15,16,1631649486.9733918,1631649489.670602,1807.0283203125
16,17,1631649489.6729245,1631649492.3737736,1815.2470703125
17,18,1631649492.3760462,1631649495.0780146,1818.5455322265625
