,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.2, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 72, 'hidden_5': 42}"
val mse,1788.8592529296875
test mse,11500.811
total time,62.27483296394348
function calls,180
iterations,18
