,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 94, 'hidden_2': 71, 'hidden_3': 10, 'hidden_4': 77, 'hidden_5': 81}"
val mse,2268.232421875
test mse,8642.119
total time,90.23460841178894
function calls,180
iterations,9
