,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.3, 'n_hidden': 3, 'hidden_1': 76, 'hidden_2': 68, 'hidden_3': 62, 'hidden_4': 37, 'hidden_5': 39}"
val mse,99.7209701538086
test mse,765.4634
total time,19.964697122573853
function calls,180
iterations,9
