,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 1, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 44, 'hidden_5': 34}"
val mse,106.50817108154297
test mse,780.09863
total time,28.46022605895996
function calls,180
iterations,18
