,iteration,start_time,end_time,val_mse
0,1,1631645229.9522555,1631645231.2749789,146.03073120117188
1,2,1631645231.2769125,1631645232.9670894,125.9656753540039
2,3,1631645232.9693499,1631645234.4510105,142.830078125
3,4,1631645234.453174,1631645236.3690932,138.49420166015625
4,5,1631645236.3736045,1631645238.0168207,136.3541259765625
5,6,1631645238.019127,1631645239.7599747,137.96926879882812
6,7,1631645239.7623045,1631645242.3249323,133.4021453857422
7,8,1631645242.329639,1631645243.7193549,127.91197204589844
8,9,1631645243.721627,1631645245.2086785,128.90936279296875
9,10,1631645245.2109265,1631645246.882188,135.33970642089844
10,11,1631645246.8848424,1631645248.2130842,132.37486267089844
11,12,1631645248.2153778,1631645249.2080128,106.50817108154297
12,13,1631645249.2102406,1631645250.9342284,116.33447265625
13,14,1631645250.9365313,1631645252.2734578,107.19712829589844
14,15,1631645252.2757983,1631645253.6859179,107.00112915039062
15,16,1631645253.6881099,1631645255.1899955,120.56924438476562
16,17,1631645255.1922977,1631645256.656426,131.35311889648438
17,18,1631645256.6586661,1631645258.4124815,136.4329376220703
