,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 5, 'hidden_1': 90, 'hidden_2': 76, 'hidden_3': 22, 'hidden_4': 42, 'hidden_5': 56}"
val mse,101.86837768554688
test mse,842.7031
total time,33.390241384506226
function calls,180
iterations,36
