,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 16, 'hidden_2': 5, 'hidden_3': 64, 'hidden_4': 24, 'hidden_5': 94}"
val mse,100.46353912353516
test mse,846.9375
total time,24.1782169342041
function calls,180
iterations,3
