,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 90, 'hidden_2': 76, 'hidden_3': 75, 'hidden_4': 37, 'hidden_5': 49}"
val mse,1751.551025390625
test mse,11959.069
total time,33.5256872177124
function calls,180
iterations,36
