,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.01,0.0,4,78,92,94,5,26
1,mlp,0.01,0.0,4,78,92,94,5,26
2,mlp,0.01,0.1,3,29,4,73,5,82
3,mlp,0.01,0.0,4,56,69,23,49,41
