,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 56, 'hidden_2': 69, 'hidden_3': 23, 'hidden_4': 49, 'hidden_5': 41}"
val mse,101.59642028808594
test mse,891.932
total time,24.82542872428894
function calls,180
iterations,4
