,iteration,start_time,end_time,val_mse
0,1,1631648301.1889095,1631648303.889968,1801.6485595703125
1,2,1631648303.8919027,1631648306.5840075,1800.80029296875
2,3,1631648306.5862699,1631648309.2837465,1820.8292236328125
3,4,1631648309.2864034,1631648311.9815044,1807.1572265625
4,5,1631648311.9837265,1631648314.6845877,1810.04345703125
5,6,1631648314.6869023,1631648317.399205,1797.8848876953125
6,7,1631648317.401413,1631648320.0955489,1812.6561279296875
7,8,1631648320.0979333,1631648322.7923028,1804.9462890625
8,9,1631648322.794557,1631648325.4899156,1799.677734375
9,10,1631648325.4923234,1631648328.1905794,1799.480224609375
10,11,1631648328.1927838,1631648330.8862863,1811.356201171875
11,12,1631648330.8884847,1631648333.582824,1812.1737060546875
12,13,1631648333.5850992,1631648336.2811408,1813.907470703125
13,14,1631648336.283438,1631648338.983039,1807.12646484375
14,15,1631648338.9859312,1631648341.6877031,1807.6270751953125
15,16,1631648341.689938,1631648344.3830829,1799.0631103515625
16,17,1631648344.3853378,1631648347.087278,1793.2440185546875
17,18,1631648347.0895846,1631648349.7869797,1805.5401611328125
