,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.5,1,61,71,13,44,71
1,lstm,0.1,0.5,4,53,71,60,91,71
2,lstm,0.1,0.8,4,93,59,88,84,15
3,lstm,0.1,0.5,4,54,95,52,83,17
4,lstm,0.1,0.1,4,66,80,24,66,45
5,lstm,0.1,0.4,5,40,98,42,44,35
6,lstm,0.1,0.5,5,67,82,57,47,33
7,lstm,0.1,0.4,5,59,86,53,46,33
8,lstm,0.1,0.3,5,45,98,88,65,33
9,lstm,0.1,0.3,3,77,67,19,67,37
10,lstm,0.1,0.1,4,62,85,36,59,43
11,lstm,0.1,0.1,3,54,91,19,46,30
12,lstm,0.1,0.0,4,63,81,24,67,45
13,lstm,0.1,0.8,4,93,58,96,86,10
14,lstm,0.1,0.2,5,44,98,87,65,33
15,lstm,0.1,0.2,5,47,98,93,62,18
16,lstm,0.1,0.2,5,45,97,85,64,33
17,lstm,0.1,0.4,5,59,86,53,46,33
