,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 93, 'hidden_2': 71, 'hidden_3': 13, 'hidden_4': 80, 'hidden_5': 14}"
val mse,1795.849609375
test mse,11596.248
total time,73.14743709564209
function calls,180
iterations,18
