,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 16, 'hidden_2': 76, 'hidden_3': 55, 'hidden_4': 17, 'hidden_5': 72}"
val mse,101.92262268066406
test mse,885.70996
total time,27.89718794822693
function calls,180
iterations,4
