,iteration,start_time,end_time,val_mse
0,1,1631652592.88571,1631652594.2506819,2272.00927734375
1,2,1631652594.2524037,1631652595.6127067,2272.0380859375
2,3,1631652595.6145613,1631652596.9757895,2272.223876953125
3,4,1631652596.9775472,1631652598.3378463,2271.981201171875
4,5,1631652598.3396266,1631652599.6993716,2273.694091796875
5,6,1631652599.7011485,1631652601.06176,2273.3076171875
6,7,1631652601.0635355,1631652602.5306103,2277.785888671875
7,8,1631652602.5327,1631652603.8987155,2273.038818359375
8,9,1631652603.9006388,1631652605.2613463,2273.12646484375
9,10,1631652605.2631254,1631652606.623998,2273.79931640625
10,11,1631652606.6257539,1631652607.9885972,2271.8369140625
11,12,1631652607.9903939,1631652609.3512223,2273.267333984375
12,13,1631652609.3530061,1631652610.7132268,2275.421875
13,14,1631652610.7150016,1631652612.0741813,2272.281005859375
14,15,1631652612.0759413,1631652613.4462025,2274.258544921875
15,16,1631652613.4479632,1631652614.80736,2272.876708984375
16,17,1631652614.8090913,1631652616.1676347,2272.626220703125
17,18,1631652616.1694016,1631652617.531873,2276.956787109375
18,19,1631652617.5336525,1631652618.8958678,2273.400634765625
19,20,1631652618.898095,1631652620.2568414,2274.09619140625
20,21,1631652620.2585778,1631652621.6183462,2272.661376953125
21,22,1631652621.6201134,1631652622.9805176,2272.354736328125
22,23,1631652622.9823751,1631652624.3429012,2272.9169921875
23,24,1631652624.344765,1631652625.704074,2271.99951171875
24,25,1631652625.7058704,1631652627.0641856,2274.017578125
25,26,1631652627.0658934,1631652628.4249072,2272.54345703125
26,27,1631652628.426652,1631652629.7848208,2272.430419921875
27,28,1631652629.7865524,1631652631.1451178,2271.74609375
28,29,1631652631.1468418,1631652632.5060112,2271.8505859375
29,30,1631652632.5077922,1631652633.8655248,2272.328857421875
30,31,1631652633.8672574,1631652635.2252226,2271.725341796875
31,32,1631652635.226945,1631652636.5860822,2273.566162109375
32,33,1631652636.5878606,1631652637.9459238,2273.028076171875
33,34,1631652637.9477034,1631652639.3056993,2271.70654296875
34,35,1631652639.3074322,1631652640.665753,2271.8232421875
35,36,1631652640.6674852,1631652642.025427,2281.348388671875
