,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 4, 'hidden_1': 53, 'hidden_2': 11, 'hidden_3': 60, 'hidden_4': 91, 'hidden_5': 89}"
val mse,2271.237548828125
test mse,8558.336
total time,134.75728130340576
function calls,180
iterations,18
