,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 97, 'hidden_4': 56, 'hidden_5': 12}"
val mse,1791.6591796875
test mse,11461.66
total time,56.304898500442505
function calls,180
iterations,36
