,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,mlp,0.001,0.6,2,53,6,69,44,58
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,12,22,37,45
7,lstm,0.0001,0.0,2,18,12,22,37,45
8,lstm,0.0001,0.0,2,18,6,69,37,58
9,mlp,0.001,0.6,2,42,7,69,44,58
10,lstm,0.0001,0.0,2,18,12,22,37,45
11,lstm,0.0001,0.0,2,22,12,27,37,45
12,mlp,0.001,0.6,2,53,6,69,44,58
13,mlp,0.001,0.6,2,53,6,69,44,58
14,lstm,0.0001,0.0,2,53,12,69,37,45
15,lstm,0.0001,0.0,2,19,12,22,37,45
16,lstm,0.0001,0.0,2,49,6,63,37,56
17,mlp,0.0001,0.0,2,18,12,69,37,45
18,mlp,0.001,0.6,2,53,6,69,44,58
19,lstm,0.0001,0.0,2,18,12,22,37,45
20,mlp,0.001,0.6,2,53,6,69,44,48
21,lstm,0.0001,0.0,2,53,12,22,44,58
22,lstm,0.0001,0.0,2,18,12,22,37,45
23,lstm,0.001,0.6,2,32,9,40,44,58
24,lstm,0.0001,0.0,2,18,12,22,37,45
25,lstm,0.0001,0.0,2,18,12,22,37,46
26,lstm,0.0001,0.0,2,18,12,22,37,45
27,lstm,0.0001,0.0,2,18,12,22,37,45
28,mlp,0.001,0.6,2,53,6,69,44,58
29,lstm,0.0001,0.0,2,18,12,22,37,45
30,lstm,0.0001,0.0,2,18,12,22,37,45
31,lstm,0.0001,0.0,2,18,12,22,37,45
32,lstm,0.001,0.0,2,18,12,22,37,45
33,lstm,0.0001,0.0,2,18,6,22,37,45
34,lstm,0.0001,0.0,2,18,12,22,37,45
35,lstm,0.0001,0.0,2,18,12,22,37,45
36,lstm,0.0001,0.0,2,18,12,22,37,45
37,mlp,0.001,0.4,2,53,6,69,44,58
38,lstm,0.0001,0.0,2,18,12,22,37,45
39,mlp,0.001,0.6,2,53,6,69,44,45
40,lstm,0.0001,0.5,2,18,12,22,37,45
41,mlp,0.001,0.6,2,53,10,69,44,58
42,mlp,0.001,0.6,2,38,6,69,44,58
43,lstm,0.0001,0.0,2,18,12,22,37,45
44,lstm,0.0001,0.0,2,18,12,22,37,45
45,mlp,0.001,0.6,2,53,6,69,44,58
46,lstm,0.0001,0.0,2,18,12,22,37,45
47,lstm,0.0001,0.5,2,18,6,22,37,57
48,mlp,0.001,0.6,2,53,6,69,40,58
49,lstm,0.0001,0.0,2,18,6,22,37,56
50,lstm,0.0001,0.0,2,18,12,22,37,45
51,lstm,0.0001,0.0,2,18,12,22,37,45
52,mlp,0.001,0.6,2,53,6,69,44,58
53,lstm,0.0001,0.0,2,18,12,22,37,45
54,lstm,0.0001,0.0,2,18,12,22,37,45
55,mlp,0.001,0.6,2,53,6,69,44,58
56,lstm,0.0001,0.0,2,18,12,22,44,45
57,lstm,0.0001,0.0,2,18,12,22,37,45
58,lstm,0.0001,0.0,2,18,12,22,37,45
59,mlp,0.001,0.6,2,53,6,69,44,58
60,lstm,0.0001,0.0,2,18,12,22,37,45
61,lstm,0.0001,0.0,2,53,12,22,37,45
62,lstm,0.0001,0.0,2,18,12,22,37,45
63,lstm,0.0001,0.0,2,18,12,69,37,45
64,mlp,0.001,0.6,2,53,6,69,44,58
65,lstm,0.0001,0.0,2,18,12,22,37,45
66,lstm,0.001,0.0,2,18,12,22,37,52
67,lstm,0.0001,0.0,2,18,12,22,37,45
68,mlp,0.001,0.6,2,53,6,69,44,58
69,lstm,0.0001,0.0,2,18,12,22,37,45
70,lstm,0.0001,0.0,2,18,12,35,37,48
71,lstm,0.001,0.0,2,40,8,22,37,45
72,mlp,0.001,0.6,2,53,6,69,44,58
73,lstm,0.0001,0.0,2,18,12,22,37,45
74,lstm,0.0001,0.6,2,18,12,22,37,45
75,mlp,0.001,0.6,2,53,6,43,44,58
76,lstm,0.001,0.0,2,18,12,22,37,45
77,lstm,0.0001,0.0,2,53,12,22,37,45
78,mlp,0.0001,0.6,2,53,6,69,37,58
79,lstm,0.0001,0.0,2,18,12,22,37,45
80,lstm,0.0001,0.0,2,18,12,22,37,45
81,lstm,0.0001,0.0,2,18,12,22,37,45
82,lstm,0.0001,0.0,2,18,12,22,37,45
83,lstm,0.0001,0.0,2,18,12,22,37,45
84,lstm,0.001,0.6,2,44,6,69,44,58
85,lstm,0.0001,0.0,2,18,12,22,37,45
86,mlp,0.001,0.6,2,53,6,69,44,58
87,mlp,0.001,0.6,2,53,6,69,37,45
88,mlp,0.001,0.6,2,53,6,69,44,58
89,lstm,0.0001,0.0,2,18,12,22,37,45
