,iteration,start_time,end_time,val_mse
0,1,1631642965.5264354,1631642965.6944304,1841.8792724609375
1,2,1631642965.6957815,1631642965.8624504,1849.7275390625
2,3,1631642965.8638303,1631642966.0304272,1858.8997802734375
3,4,1631642966.0317671,1631642966.1983814,1845.8057861328125
4,5,1631642966.1996624,1631642966.3664048,1851.1795654296875
5,6,1631642966.3677351,1631642966.534615,1841.970947265625
6,7,1631642966.5359576,1631642966.7025318,1848.4615478515625
7,8,1631642966.7038183,1631642966.8703268,1853.77392578125
8,9,1631642966.8716078,1631642967.0382276,1845.279296875
9,10,1631642967.0395095,1631642967.2060466,1860.0814208984375
10,11,1631642967.2073772,1631642967.3743844,1817.3863525390625
11,12,1631642967.3757284,1631642967.5430322,1847.135986328125
12,13,1631642967.544419,1631642967.7107544,1850.0015869140625
13,14,1631642967.7120848,1631642967.8787842,1842.759033203125
14,15,1631642967.8801737,1631642968.0468524,1829.881591796875
15,16,1631642968.0481858,1631642968.214941,1775.142578125
16,17,1631642968.2163324,1631642968.386197,1817.3778076171875
17,18,1631642968.3875341,1631642968.554243,1845.0076904296875
18,19,1631642968.5555727,1631642968.7221112,1852.251953125
19,20,1631642968.7234457,1631642968.8902295,1798.725341796875
20,21,1631642968.8915658,1631642969.058103,1845.2457275390625
21,22,1631642969.0594363,1631642969.2262175,1824.762939453125
22,23,1631642969.2275524,1631642969.3943942,1848.1251220703125
23,24,1631642969.3956766,1631642969.5629926,1848.2352294921875
24,25,1631642969.5643227,1631642969.7306938,1843.0821533203125
25,26,1631642969.7320344,1631642969.8984768,1837.931884765625
26,27,1631642969.8998199,1631642970.0664675,1775.3114013671875
27,28,1631642970.0678093,1631642970.2346566,1856.5394287109375
28,29,1631642970.236054,1631642970.4024496,1849.31689453125
29,30,1631642970.4037879,1631642970.5706294,1861.288818359375
30,31,1631642970.5719166,1631642970.738424,1848.562744140625
31,32,1631642970.7397625,1631642970.9064283,1861.0953369140625
32,33,1631642970.907707,1631642971.074898,1802.0203857421875
33,34,1631642971.0762963,1631642971.2428377,1844.5623779296875
34,35,1631642971.244125,1631642971.410837,1855.576171875
35,36,1631642971.412172,1631642971.5792434,1809.2918701171875
36,37,1631642971.580579,1631642971.7470565,1846.21728515625
37,38,1631642971.7483375,1631642971.9154181,1852.0787353515625
38,39,1631642971.9166985,1631642972.0831087,1840.1053466796875
39,40,1631642972.0844429,1631642972.2517295,1842.9356689453125
40,41,1631642972.2530198,1631642972.4203775,1856.6102294921875
41,42,1631642972.4216557,1631642972.5885022,1857.71826171875
42,43,1631642972.5897825,1631642972.7561579,1818.9122314453125
43,44,1631642972.7575421,1631642972.9240844,1848.3016357421875
44,45,1631642972.925409,1631642973.0918295,1857.616943359375
45,46,1631642973.0931041,1631642973.2599485,1852.623291015625
46,47,1631642973.261227,1631642973.4276838,1824.9449462890625
47,48,1631642973.4290683,1631642973.596129,1820.378173828125
48,49,1631642973.597463,1631642973.764057,1855.21826171875
49,50,1631642973.765387,1631642973.9319808,1847.3251953125
50,51,1631642973.933258,1631642974.0999367,1850.9234619140625
51,52,1631642974.1013217,1631642974.267917,1832.569091796875
52,53,1631642974.2693,1631642974.435872,1814.4097900390625
53,54,1631642974.437203,1631642974.6039083,1851.2388916015625
54,55,1631642974.6051803,1631642974.7715552,1856.6307373046875
55,56,1631642974.7728884,1631642974.9394975,1844.3060302734375
56,57,1631642974.9407833,1631642975.107303,1818.4385986328125
57,58,1631642975.1086943,1631642975.275477,1855.48583984375
58,59,1631642975.2768211,1631642975.4436388,1837.44677734375
59,60,1631642975.4449818,1631642975.6121712,1833.8795166015625
60,61,1631642975.6135116,1631642975.7800477,1845.551513671875
61,62,1631642975.7813313,1631642975.9508765,1854.732177734375
62,63,1631642975.952737,1631642976.1197908,1846.372802734375
63,64,1631642976.121133,1631642976.2880082,1854.8505859375
64,65,1631642976.289344,1631642976.4564536,1857.7188720703125
65,66,1631642976.4578476,1631642976.624393,1859.0360107421875
66,67,1631642976.625726,1631642976.7924426,1859.056396484375
67,68,1631642976.7937782,1631642976.960393,1826.4927978515625
68,69,1631642976.9617324,1631642977.128385,1850.1314697265625
69,70,1631642977.1296642,1631642977.2965345,1846.9295654296875
70,71,1631642977.2978714,1631642977.4646401,1857.0499267578125
71,72,1631642977.4659793,1631642977.6331203,1836.7388916015625
72,73,1631642977.6345193,1631642977.8012881,1837.964111328125
73,74,1631642977.8026862,1631642977.9692874,1842.7869873046875
74,75,1631642977.9706688,1631642978.1372733,1848.7171630859375
75,76,1631642978.138551,1631642978.3071291,1832.0294189453125
76,77,1631642978.3085349,1631642978.4758837,1841.9542236328125
77,78,1631642978.477221,1631642978.6440594,1833.494384765625
78,79,1631642978.645447,1631642978.811858,1846.667236328125
79,80,1631642978.8131387,1631642978.9796557,1847.529296875
80,81,1631642978.9809902,1631642979.147499,1821.7203369140625
81,82,1631642979.1488366,1631642979.315295,1855.0723876953125
82,83,1631642979.3166823,1631642979.4832656,1852.348876953125
83,84,1631642979.4845476,1631642979.6516144,1799.4208984375
84,85,1631642979.6529582,1631642979.8195944,1849.470947265625
85,86,1631642979.8208787,1631642979.9878435,1855.946533203125
86,87,1631642979.9891734,1631642980.1556156,1853.54638671875
87,88,1631642980.1569993,1631642980.3237574,1849.47802734375
88,89,1631642980.3250334,1631642980.4915147,1853.0443115234375
89,90,1631642980.492802,1631642980.6595979,1845.09619140625
