,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 77, 'hidden_2': 90, 'hidden_3': 95, 'hidden_4': 4, 'hidden_5': 26}"
val mse,100.39136505126953
test mse,767.1825
total time,28.798477172851562
function calls,180
iterations,3
