,iteration,start_time,end_time,val_mse
0,1,1631646769.2556667,1631646770.5817149,130.22010803222656
1,2,1631646770.5837774,1631646772.5314221,146.62681579589844
2,3,1631646772.533705,1631646774.1835275,133.84124755859375
3,4,1631646774.1856694,1631646775.6317108,134.43898010253906
4,5,1631646775.6340158,1631646777.1967015,132.18417358398438
5,6,1631646777.1990116,1631646778.9281702,134.88710021972656
6,7,1631646778.930416,1631646780.4221034,131.87181091308594
7,8,1631646780.424412,1631646782.3506856,132.32472229003906
8,9,1631646782.3530202,1631646783.6487277,128.55557250976562
9,10,1631646783.6514935,1631646785.3066194,136.47698974609375
10,11,1631646785.3089871,1631646787.3820345,112.47315979003906
11,12,1631646787.3866558,1631646788.9636939,132.99842834472656
12,13,1631646788.966038,1631646790.7392004,135.39260864257812
13,14,1631646790.741546,1631646792.1844609,135.24371337890625
14,15,1631646792.1867943,1631646793.522091,131.9224090576172
15,16,1631646793.5244358,1631646794.7708626,127.89869689941406
16,17,1631646794.7731543,1631646796.1459494,136.6036834716797
17,18,1631646796.1482546,1631646797.50688,131.98187255859375
