,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 40, 'hidden_5': 42}"
val mse,158.03680419921875
test mse,785.4489
total time,14.016722679138184
function calls,180
iterations,90
