,iteration,start_time,end_time,val_mse
0,1,1631660974.0641506,1631660978.4146452,2272.14990234375
1,2,1631660978.416688,1631660982.7690713,2271.990234375
2,3,1631660982.7713315,1631660987.12252,2271.748779296875
3,4,1631660987.124753,1631660991.4751053,2271.97607421875
4,5,1631660991.4773757,1631660995.831783,2243.34326171875
5,6,1631660995.8346367,1631661000.183158,2271.58935546875
6,7,1631661000.185427,1631661004.6671817,2272.029052734375
7,8,1631661004.6696274,1631661009.0233054,2272.90380859375
8,9,1631661009.0257185,1631661013.379736,2272.12646484375
9,10,1631661013.3820848,1631661017.7520947,2270.96533203125
10,11,1631661017.7544882,1631661022.1080773,2272.629150390625
11,12,1631661022.1103957,1631661026.4619875,2271.761962890625
12,13,1631661026.4647796,1631661030.817784,2272.90478515625
13,14,1631661030.8201323,1631661035.1749928,2272.308349609375
14,15,1631661035.1773918,1631661039.5316682,2272.176513671875
15,16,1631661039.5340042,1631661043.8802805,2271.19921875
16,17,1631661043.8826666,1631661048.231262,2272.352783203125
17,18,1631661048.2335954,1631661052.5848649,2272.476806640625
