,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,mlp,0.001,0.6,2,89,6,69,44,58
3,lstm,0.001,0.0,2,18,12,22,37,42
4,mlp,0.001,0.6,2,89,6,63,43,56
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,12,22,37,43
7,mlp,0.001,0.6,2,89,6,69,44,58
8,mlp,0.001,0.0,2,89,11,69,44,58
9,lstm,0.0001,0.0,2,18,12,22,37,43
10,mlp,0.001,0.6,2,89,6,69,44,58
11,mlp,0.001,0.6,2,18,6,69,37,58
12,lstm,0.0001,0.0,2,18,12,22,37,43
13,lstm,0.001,0.0,2,18,12,67,37,43
14,lstm,0.0001,0.0,2,89,12,69,37,43
15,mlp,0.001,0.6,2,74,6,59,44,58
16,lstm,0.0001,0.0,2,85,6,66,37,57
17,mlp,0.0001,0.0,2,18,12,69,37,43
18,mlp,0.001,0.6,2,89,6,69,44,58
19,mlp,0.0001,0.0,2,18,12,69,37,43
20,mlp,0.001,0.6,2,89,6,69,44,44
21,mlp,0.001,0.6,2,89,6,69,44,58
22,mlp,0.0001,0.0,2,18,12,69,37,43
23,mlp,0.0001,0.0,2,18,12,69,37,43
24,mlp,0.0001,0.0,2,18,12,69,37,43
25,mlp,0.0001,0.0,2,18,12,69,37,44
26,mlp,0.0001,0.0,2,18,12,69,37,43
27,mlp,0.001,0.6,2,89,6,69,37,58
28,mlp,0.001,0.6,2,91,6,69,44,58
29,mlp,0.0001,0.0,2,18,12,69,37,43
30,mlp,0.0001,0.0,2,18,12,69,37,43
31,mlp,0.0001,0.0,2,18,12,69,37,43
32,mlp,0.001,0.6,2,89,6,69,44,58
33,mlp,0.0001,0.0,2,18,6,69,37,43
34,mlp,0.0001,0.0,2,18,12,69,37,43
35,mlp,0.0001,0.0,2,18,12,69,37,43
36,mlp,0.001,0.6,2,89,6,69,44,58
37,mlp,0.0001,0.0,2,18,12,69,37,43
38,mlp,0.001,0.6,2,89,6,69,44,58
39,mlp,0.0001,0.0,2,18,12,69,37,43
40,mlp,0.001,0.6,2,89,6,69,44,58
41,mlp,0.0001,0.0,2,18,12,69,37,55
42,mlp,0.0001,0.0,2,18,12,69,37,43
43,mlp,0.0001,0.0,2,18,12,69,37,43
44,mlp,0.001,0.6,2,89,6,69,44,58
45,mlp,0.001,0.6,2,89,6,69,44,58
46,mlp,0.001,0.6,2,89,6,69,44,58
47,mlp,0.001,0.6,2,89,6,69,44,58
48,mlp,0.001,0.6,2,89,6,69,42,58
49,mlp,0.001,0.6,2,89,6,69,44,58
50,mlp,0.0001,0.0,2,18,12,69,37,43
51,mlp,0.0001,0.0,2,18,12,69,37,43
52,mlp,0.0001,0.0,2,18,12,69,37,43
53,mlp,0.0001,0.0,2,18,12,69,37,43
54,mlp,0.0001,0.0,2,18,12,69,37,43
55,mlp,0.001,0.6,2,89,6,69,44,58
56,mlp,0.001,0.1,2,89,10,69,44,46
57,mlp,0.0001,0.0,2,18,12,69,37,43
58,mlp,0.0001,0.0,2,18,12,69,37,43
59,mlp,0.0001,0.0,2,18,12,69,37,43
60,mlp,0.001,0.6,2,89,6,69,37,58
61,mlp,0.0001,0.0,2,89,12,69,37,43
62,mlp,0.0001,0.0,2,18,12,69,37,43
63,mlp,0.001,0.6,2,89,6,69,37,58
64,mlp,0.0001,0.0,2,18,12,69,37,43
65,mlp,0.001,0.5,2,89,6,69,44,58
66,mlp,0.001,0.0,2,18,12,69,37,55
67,mlp,0.001,0.6,2,89,6,69,44,58
68,mlp,0.0001,0.0,2,18,12,69,37,57
69,mlp,0.0001,0.0,2,18,12,69,37,43
70,mlp,0.0001,0.0,2,18,12,69,37,45
71,mlp,0.001,0.0,2,77,6,69,37,43
72,mlp,0.001,0.6,2,89,6,69,44,58
73,mlp,0.0001,0.0,2,18,12,69,37,43
74,mlp,0.001,0.6,2,89,6,69,44,58
75,mlp,0.001,0.6,2,89,6,69,44,58
76,mlp,0.001,0.0,2,18,12,69,37,43
77,mlp,0.0001,0.0,2,89,12,69,37,43
78,mlp,0.001,0.0,2,18,12,69,37,43
79,mlp,0.0001,0.0,2,18,12,69,37,43
80,mlp,0.0001,0.0,2,18,12,69,37,43
81,mlp,0.0001,0.0,2,18,12,69,37,43
82,mlp,0.0001,0.0,2,18,12,69,37,43
83,mlp,0.001,0.6,2,89,6,69,44,58
84,mlp,0.0001,0.0,2,18,12,69,37,43
85,mlp,0.001,0.6,2,89,6,69,44,55
86,mlp,0.001,0.6,2,89,6,69,44,58
87,mlp,0.0001,0.0,2,18,12,69,37,43
88,mlp,0.0001,0.0,2,18,12,69,37,43
89,mlp,0.0001,0.0,2,18,12,69,37,43
