,iteration,start_time,end_time,val_mse
0,1,1632065908.8643441,1632065917.5060475,103.10034942626953
1,2,1632065917.5136049,1632065926.56321,109.58235931396484
2,3,1632065926.5717058,1632065938.9161053,110.39643096923828
