,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 41}"
val mse,2290.806884765625
test mse,8581.116
total time,45.41419816017151
function calls,180
iterations,90
