,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,34,6,69,38,45
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.01,0.6,2,35,5,69,38,45
4,lstm,0.001,0.6,2,34,6,50,37,43
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.6,2,18,6,22,37,42
7,lstm,0.001,0.6,2,34,10,50,37,42
8,lstm,0.001,0.2,2,24,9,50,37,43
9,lstm,0.001,0.1,2,21,10,36,37,43
10,lstm,0.01,0.3,2,24,7,50,37,43
11,lstm,0.0001,0.0,2,18,12,22,37,42
12,lstm,0.001,0.1,2,21,12,37,37,42
13,lstm,0.0001,0.2,2,24,12,22,37,43
14,lstm,0.001,0.2,2,24,9,50,37,43
15,lstm,0.0001,0.0,2,18,12,22,37,42
16,lstm,0.0001,0.1,2,18,9,41,37,42
17,lstm,0.001,0.2,2,24,9,69,37,43
18,lstm,0.001,0.2,2,21,10,50,37,43
19,lstm,0.001,0.0,2,18,9,47,37,42
20,lstm,0.001,0.0,2,24,9,50,37,43
21,lstm,0.001,0.1,2,23,9,49,37,42
22,lstm,0.001,0.0,2,18,9,47,37,42
23,lstm,0.001,0.2,2,18,9,47,37,42
24,lstm,0.001,0.2,2,24,9,50,37,42
25,lstm,0.001,0.2,2,20,9,48,37,42
26,lstm,0.001,0.0,2,23,9,47,37,42
27,lstm,0.001,0.2,2,24,9,50,37,43
28,lstm,0.001,0.0,2,18,9,47,37,42
29,lstm,0.001,0.2,2,18,9,47,37,42
30,lstm,0.001,0.2,2,28,9,52,37,43
31,lstm,0.001,0.1,2,23,9,50,37,42
32,lstm,0.001,0.0,2,18,9,50,37,43
33,lstm,0.001,0.2,2,18,9,50,37,43
34,lstm,0.001,0.0,2,19,9,47,37,42
35,lstm,0.001,0.2,2,24,9,50,37,43
36,lstm,0.001,0.3,2,29,9,52,37,43
37,lstm,0.001,0.0,2,18,9,47,37,42
38,lstm,0.001,0.0,2,18,9,47,37,42
39,lstm,0.001,0.2,2,24,9,50,37,43
40,lstm,0.001,0.0,2,18,9,47,37,42
41,lstm,0.001,0.0,2,20,9,50,37,42
42,lstm,0.001,0.1,2,24,9,48,37,42
43,lstm,0.001,0.2,2,19,9,47,37,43
44,lstm,0.001,0.2,2,27,9,50,37,43
45,lstm,0.001,0.0,2,24,9,47,37,43
46,lstm,0.001,0.0,2,18,9,47,37,42
47,lstm,0.001,0.2,2,18,9,50,37,43
48,lstm,0.001,0.2,2,21,9,50,37,43
49,lstm,0.001,0.2,2,13,9,50,37,43
50,lstm,0.001,0.2,2,24,9,50,37,43
51,lstm,0.001,0.2,2,19,9,50,37,43
52,lstm,0.001,0.2,2,20,9,50,37,43
53,lstm,0.001,0.2,2,15,9,50,37,43
54,lstm,0.001,0.2,2,24,9,50,37,43
55,lstm,0.001,0.2,2,24,9,50,37,43
56,lstm,0.001,0.2,2,24,9,50,37,43
57,lstm,0.001,0.2,2,12,9,50,37,43
58,lstm,0.001,0.2,2,24,9,50,37,43
59,lstm,0.001,0.2,2,28,9,50,37,43
60,lstm,0.001,0.2,2,24,9,50,37,43
61,lstm,0.001,0.2,2,12,9,50,37,43
62,lstm,0.001,0.2,2,18,9,50,37,43
63,lstm,0.001,0.2,2,24,9,50,37,43
64,lstm,0.001,0.2,2,12,9,50,37,43
65,lstm,0.001,0.2,2,18,9,50,37,43
66,lstm,0.001,0.2,2,24,9,50,37,43
67,lstm,0.001,0.2,2,20,9,50,37,43
68,lstm,0.001,0.2,2,18,9,50,37,43
69,lstm,0.001,0.2,2,22,9,50,37,43
70,lstm,0.001,0.2,2,24,9,50,37,43
71,lstm,0.001,0.2,2,12,9,50,37,43
72,lstm,0.001,0.2,2,22,9,50,37,43
73,lstm,0.001,0.2,2,19,9,50,37,43
74,lstm,0.001,0.2,2,16,9,50,37,43
75,lstm,0.001,0.2,2,18,9,50,37,43
76,lstm,0.001,0.2,2,24,9,50,37,43
77,lstm,0.001,0.2,2,18,9,50,37,43
78,lstm,0.001,0.2,2,24,9,50,37,43
79,lstm,0.001,0.2,2,21,9,50,37,43
80,lstm,0.001,0.2,2,20,9,50,37,43
81,lstm,0.001,0.2,2,14,9,50,37,43
82,lstm,0.001,0.2,2,24,9,50,37,43
83,lstm,0.001,0.2,2,18,9,50,37,43
84,lstm,0.001,0.2,2,16,9,50,37,43
85,lstm,0.001,0.2,2,16,9,50,37,43
86,lstm,0.001,0.2,2,16,9,50,37,43
87,lstm,0.001,0.2,2,16,9,50,37,43
88,lstm,0.001,0.2,2,16,9,50,37,43
89,lstm,0.001,0.2,2,18,9,50,37,43
