,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.001,0.0,2,18,6,22,44,42
3,lstm,0.001,0.0,2,77,12,61,37,42
4,mlp,0.001,0.6,2,89,6,63,43,56
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,25,12,22,37,43
7,lstm,0.001,0.0,2,18,11,22,37,42
8,mlp,0.001,0.0,2,27,11,63,37,56
9,lstm,0.0001,0.0,2,18,11,22,37,42
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,lstm,0.0001,0.0,2,21,11,24,37,42
12,lstm,0.0001,0.0,2,18,12,22,37,42
13,lstm,0.001,0.0,2,18,6,61,37,42
14,lstm,0.0001,0.6,2,89,6,63,43,42
15,lstm,0.001,0.0,2,19,11,22,37,42
16,lstm,0.0001,0.0,2,85,6,60,42,55
17,mlp,0.001,0.6,2,22,6,24,43,42
18,mlp,0.0001,0.6,2,22,12,24,37,42
19,lstm,0.001,0.0,2,18,6,22,37,42
20,lstm,0.0001,0.0,2,18,12,22,37,42
21,lstm,0.001,0.6,2,22,6,22,43,42
22,lstm,0.0001,0.6,2,22,12,24,37,42
23,lstm,0.001,0.6,2,22,10,24,38,42
24,lstm,0.0001,0.6,2,22,10,24,37,42
25,lstm,0.001,0.6,2,22,6,24,43,42
26,lstm,0.0001,0.6,2,22,12,24,37,42
27,lstm,0.0001,0.6,2,22,12,24,37,42
28,mlp,0.001,0.6,2,22,6,24,43,42
29,lstm,0.0001,0.6,2,22,6,24,37,42
30,lstm,0.0001,0.6,2,22,10,24,37,42
31,lstm,0.0001,0.6,2,22,6,24,42,42
32,lstm,0.001,0.6,2,22,6,24,42,42
33,mlp,0.001,0.6,2,22,6,24,43,42
34,mlp,0.001,0.6,2,22,6,24,43,42
35,mlp,0.001,0.6,2,22,6,24,43,42
36,mlp,0.001,0.6,2,22,6,24,43,42
37,mlp,0.001,0.6,2,22,6,24,43,42
38,mlp,0.001,0.6,2,22,6,24,43,42
39,mlp,0.001,0.6,2,22,6,24,43,42
40,mlp,0.001,0.6,2,22,6,24,43,42
41,mlp,0.001,0.6,2,22,6,24,43,42
42,mlp,0.001,0.6,2,22,6,24,43,42
43,mlp,0.001,0.6,2,22,6,24,43,42
44,mlp,0.001,0.6,2,22,6,24,43,42
45,mlp,0.001,0.6,2,22,6,24,43,42
46,mlp,0.001,0.6,2,22,6,24,43,42
47,mlp,0.001,0.6,2,22,6,24,43,42
48,mlp,0.001,0.6,2,22,6,24,43,42
49,mlp,0.001,0.6,2,22,6,24,43,42
50,mlp,0.001,0.6,2,22,6,24,43,42
51,mlp,0.001,0.6,2,22,6,24,43,42
52,mlp,0.001,0.6,2,22,6,24,43,42
53,mlp,0.001,0.6,2,22,6,24,43,42
54,mlp,0.001,0.6,2,22,6,24,43,42
55,mlp,0.001,0.6,2,22,6,24,43,42
56,mlp,0.001,0.6,2,22,6,24,43,42
57,mlp,0.001,0.6,2,22,6,24,43,42
58,mlp,0.001,0.6,2,22,6,24,43,42
59,mlp,0.001,0.6,2,22,6,24,43,42
60,mlp,0.001,0.6,2,22,6,24,43,42
61,mlp,0.001,0.6,2,22,6,24,43,42
62,mlp,0.001,0.6,2,22,6,24,43,42
63,mlp,0.001,0.6,2,22,6,24,43,42
64,mlp,0.001,0.6,2,22,6,24,43,42
65,mlp,0.001,0.6,2,22,6,24,43,42
66,mlp,0.001,0.6,2,22,6,24,43,42
67,mlp,0.001,0.6,2,22,6,24,43,42
68,mlp,0.001,0.6,2,22,6,24,43,42
69,mlp,0.001,0.6,2,22,6,24,43,42
70,mlp,0.001,0.6,2,22,6,24,43,42
71,mlp,0.001,0.6,2,22,6,24,43,42
72,mlp,0.001,0.6,2,22,6,24,43,42
73,mlp,0.001,0.6,2,22,6,24,43,42
74,mlp,0.001,0.6,2,22,6,24,43,42
75,mlp,0.001,0.6,2,22,6,24,43,42
76,mlp,0.001,0.6,2,22,6,24,43,42
77,mlp,0.001,0.6,2,22,6,24,43,42
78,mlp,0.001,0.6,2,22,6,24,43,42
79,mlp,0.001,0.6,2,22,6,24,43,42
80,mlp,0.001,0.6,2,22,6,24,43,42
81,mlp,0.001,0.6,2,22,6,24,43,42
82,mlp,0.001,0.6,2,22,6,24,43,42
83,mlp,0.001,0.6,2,22,6,24,43,42
84,mlp,0.001,0.6,2,22,6,24,43,42
85,mlp,0.001,0.6,2,22,6,24,43,42
86,mlp,0.001,0.6,2,22,6,24,43,42
87,mlp,0.001,0.6,2,22,6,24,43,42
88,mlp,0.001,0.6,2,22,6,24,43,42
89,mlp,0.001,0.6,2,22,6,24,43,42
