,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 22, 'hidden_2': 6, 'hidden_3': 24, 'hidden_4': 43, 'hidden_5': 42}"
val mse,2236.195068359375
test mse,8823.58
total time,28.92898178100586
function calls,180
iterations,90
