,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.6,2,24,6,69,37,58
2,lstm,0.001,0.6,2,24,6,69,37,58
3,lstm,0.001,0.6,2,24,6,69,37,58
4,lstm,0.001,0.6,2,24,6,46,37,50
5,lstm,0.001,0.6,2,24,6,69,37,42
6,lstm,0.0001,0.0,2,18,12,22,37,48
7,lstm,0.0001,0.1,2,18,12,22,37,48
8,lstm,0.0001,0.0,2,24,6,69,37,58
9,lstm,0.0001,0.0,2,18,11,22,37,48
10,lstm,0.001,0.6,2,24,6,69,37,58
11,lstm,0.001,0.6,2,18,12,69,37,58
12,lstm,0.0001,0.0,2,18,12,22,37,48
13,lstm,0.001,0.0,2,18,12,64,37,48
14,lstm,0.001,0.6,2,24,6,69,37,58
15,lstm,0.0001,0.0,2,18,12,22,37,48
16,lstm,0.001,0.1,2,24,6,69,37,58
17,lstm,0.001,0.6,2,18,12,22,37,48
18,lstm,0.01,0.6,2,24,6,69,37,58
19,lstm,0.001,0.0,2,18,12,69,37,48
20,lstm,0.001,0.6,2,24,6,69,37,58
21,lstm,0.0001,0.0,2,18,12,41,37,48
22,lstm,0.001,0.7,2,24,6,69,37,58
23,lstm,0.001,0.0,2,18,10,22,37,48
24,lstm,0.0001,0.6,2,18,12,22,37,48
25,lstm,0.0001,0.0,2,18,12,22,37,48
26,lstm,0.001,0.6,2,24,6,22,37,58
27,lstm,0.001,0.6,2,24,6,69,37,56
28,lstm,0.001,0.6,2,18,6,22,37,58
29,lstm,0.0001,0.6,2,18,6,22,37,48
30,lstm,0.001,0.6,2,24,6,69,37,58
31,lstm,0.0001,0.0,2,18,12,22,37,48
32,lstm,0.0001,0.6,2,24,6,69,37,48
33,lstm,0.0001,0.4,2,18,12,22,37,56
34,lstm,0.001,0.6,2,24,6,69,37,58
35,lstm,0.001,0.0,2,18,6,69,37,48
36,lstm,0.001,0.6,2,24,7,56,37,58
37,lstm,0.0001,0.2,2,18,12,22,37,48
38,lstm,0.0001,0.0,2,24,12,22,37,58
39,lstm,0.001,0.6,2,20,7,56,37,58
40,lstm,0.001,0.6,2,24,7,22,37,58
41,lstm,0.001,0.0,2,24,7,22,37,48
42,lstm,0.001,0.6,2,18,7,22,37,58
43,lstm,0.0001,0.0,2,18,12,22,37,48
44,lstm,0.0001,0.0,2,18,12,22,37,48
45,lstm,0.001,0.6,2,24,7,22,37,58
46,lstm,0.0001,0.0,2,18,12,22,37,48
47,lstm,0.001,0.6,2,24,7,22,37,58
48,lstm,0.001,0.6,2,24,9,22,37,53
49,lstm,0.001,0.6,2,24,12,22,37,53
50,lstm,0.001,0.6,2,24,9,22,37,53
51,lstm,0.001,0.6,2,24,9,22,37,53
52,lstm,0.001,0.6,2,24,9,22,37,53
53,lstm,0.01,0.6,2,25,8,22,37,53
54,lstm,0.001,0.6,2,24,9,22,37,53
55,lstm,0.001,0.0,2,18,12,22,37,48
56,lstm,0.001,0.6,2,18,12,22,37,53
57,lstm,0.001,0.6,2,24,9,22,37,53
58,lstm,0.001,0.0,2,18,9,22,37,48
59,lstm,0.001,0.6,2,24,12,22,37,53
60,lstm,0.0001,0.0,2,18,12,22,37,48
61,lstm,0.0001,0.0,2,18,12,22,37,48
62,lstm,0.001,0.6,2,24,9,22,37,53
63,lstm,0.001,0.6,2,24,7,22,37,53
64,lstm,0.001,0.6,2,24,12,22,37,53
65,lstm,0.001,0.0,2,20,12,22,37,49
66,lstm,0.0001,0.0,2,18,12,22,37,48
67,lstm,0.001,0.6,2,24,9,22,37,48
68,lstm,0.0001,0.0,2,23,9,22,37,48
69,lstm,0.001,0.6,2,24,9,22,37,53
70,lstm,0.0001,0.0,2,18,12,22,37,48
71,lstm,0.0001,0.0,2,18,12,22,37,48
72,lstm,0.001,0.0,2,24,9,22,37,53
73,lstm,0.001,0.6,2,24,9,22,37,53
74,lstm,0.0001,0.0,2,18,12,22,37,48
75,lstm,0.001,0.6,2,19,9,22,37,49
76,lstm,0.0001,0.0,2,18,12,22,37,48
77,lstm,0.0001,0.0,2,18,12,22,37,48
78,lstm,0.001,0.6,2,24,9,22,37,53
79,lstm,0.0001,0.0,2,18,12,22,37,48
80,lstm,0.001,0.6,2,20,9,22,37,49
81,lstm,0.0001,0.0,2,18,12,22,37,48
82,lstm,0.0001,0.0,2,18,12,22,37,48
83,lstm,0.001,0.6,2,24,9,22,37,53
84,lstm,0.001,0.0,2,18,12,22,37,48
85,lstm,0.001,0.0,2,18,12,22,37,48
86,lstm,0.001,0.0,2,18,12,22,37,48
87,lstm,0.001,0.1,2,19,12,22,37,48
88,lstm,0.001,0.6,2,24,9,22,37,53
89,lstm,0.001,0.0,2,18,12,22,37,48
