,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 78, 'hidden_4': 90, 'hidden_5': 12}"
val mse,2271.09765625
test mse,8556.764
total time,203.70341658592224
function calls,180
iterations,36
