,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 99, 'hidden_2': 92, 'hidden_3': 69, 'hidden_4': 35, 'hidden_5': 12}"
val mse,112.65424346923828
test mse,770.6837
total time,33.10339140892029
function calls,180
iterations,36
