,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,89,71,12
3,lstm,0.1,0.0,4,99,76,88,37,12
4,mlp,0.001,0.0,2,90,92,69,37,12
5,lstm,0.1,0.8,5,34,71,89,71,12
6,lstm,0.1,0.8,5,34,71,89,71,12
7,lstm,0.1,0.8,5,34,71,89,71,12
8,mlp,0.001,0.1,4,23,96,70,77,12
9,lstm,0.1,0.8,4,99,95,89,32,12
10,mlp,0.001,0.1,2,88,95,69,35,12
11,lstm,0.1,0.8,5,34,71,89,35,12
12,mlp,0.001,0.1,2,88,99,69,35,12
13,mlp,0.001,0.1,2,88,95,69,33,12
14,mlp,0.001,0.8,2,88,96,69,71,12
15,mlp,0.001,0.0,2,90,92,69,26,12
16,mlp,0.001,0.1,2,85,95,69,26,12
17,lstm,0.1,0.8,5,34,71,89,35,12
18,lstm,0.1,0.8,5,34,71,70,35,12
19,mlp,0.001,0.1,2,88,95,69,35,12
20,mlp,0.001,0.1,2,88,95,69,35,12
21,mlp,0.001,0.4,2,90,96,69,26,12
22,mlp,0.001,0.0,2,98,92,69,26,12
23,mlp,0.001,0.8,2,99,96,69,35,12
24,lstm,0.1,0.8,5,34,71,89,35,12
25,mlp,0.001,0.1,2,90,95,69,26,12
26,mlp,0.001,0.0,2,90,92,69,26,12
27,mlp,0.001,0.1,2,90,92,69,26,12
28,lstm,0.1,0.8,5,34,71,69,35,34
29,mlp,0.001,0.1,2,90,92,69,26,14
30,mlp,0.001,0.1,2,99,92,69,35,12
31,mlp,0.001,0.1,2,90,92,69,26,12
32,mlp,0.001,0.1,2,99,92,69,35,12
33,mlp,0.001,0.1,2,90,95,69,26,12
34,mlp,0.001,0.1,2,84,92,69,20,12
35,lstm,0.1,0.8,5,34,86,89,35,12
