,iteration,start_time,end_time,val_mse
0,1,1631643676.0232933,1631643676.4415622,144.50303649902344
1,2,1631643676.4431024,1631643677.0096517,143.84251403808594
2,3,1631643677.0114102,1631643678.336481,127.9719467163086
3,4,1631643678.3408597,1631643679.2264829,145.1470184326172
4,5,1631643679.230405,1631643680.3576105,126.54508972167969
5,6,1631643680.361912,1631643681.7439353,126.60486602783203
6,7,1631643681.7482917,1631643682.4133475,134.4690399169922
7,8,1631643682.4158823,1631643683.3511264,133.61767578125
8,9,1631643683.3550756,1631643683.9081366,141.48582458496094
9,10,1631643683.9100268,1631643685.231854,134.8248291015625
10,11,1631643685.2359512,1631643686.2231293,120.1846694946289
11,12,1631643686.2274706,1631643687.5927567,122.6900863647461
12,13,1631643687.5971515,1631643688.4851108,125.41476440429688
13,14,1631643688.4894662,1631643689.6925411,123.50829315185547
14,15,1631643689.6968777,1631643690.6997116,127.82342529296875
15,16,1631643690.7040093,1631643691.6915534,123.52880859375
16,17,1631643691.6958659,1631643693.1150167,142.14047241210938
17,18,1631643693.1193118,1631643693.6737547,129.58279418945312
18,19,1631643693.6755362,1631643695.2530954,129.21044921875
19,20,1631643695.2570355,1631643696.240414,120.18611145019531
20,21,1631643696.2447984,1631643696.795866,124.82534790039062
21,22,1631643696.7975888,1631643697.3514848,139.52642822265625
22,23,1631643697.3531911,1631643698.3124866,125.79912567138672
23,24,1631643698.3142035,1631643699.1067712,128.17901611328125
24,25,1631643699.10854,1631643700.0625577,131.1905975341797
25,26,1631643700.0643635,1631643700.6138465,118.93930053710938
26,27,1631643700.6156123,1631643701.5050058,124.46510314941406
27,28,1631643701.5067725,1631643702.0557249,113.88435363769531
28,29,1631643702.057489,1631643703.0139966,137.13455200195312
29,30,1631643703.0157163,1631643704.290323,128.302001953125
30,31,1631643704.292167,1631643705.0888069,112.65424346923828
31,32,1631643705.090608,1631643705.4109378,117.23030853271484
32,33,1631643705.4126616,1631643705.9265542,125.49104309082031
33,34,1631643705.9282553,1631643706.891088,129.4574432373047
34,35,1631643706.895238,1631643707.9526594,131.46798706054688
35,36,1631643707.9576824,1631643709.1266847,130.56109619140625
