,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 81, 'hidden_2': 51, 'hidden_3': 6, 'hidden_4': 41, 'hidden_5': 43}"
val mse,2268.131591796875
test mse,8848.727
total time,107.11757802963257
function calls,180
iterations,4
