,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 89, 'hidden_4': 8, 'hidden_5': 12}"
val mse,2270.16162109375
test mse,8556.909
total time,89.2520580291748
function calls,180
iterations,36
