,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,1e-05,0.9,3,92,66,41,51,62
1,mlp,0.0001,0.9,3,92,66,27,87,56
2,lstm,0.1,0.6,5,28,96,55,60,76
3,lstm,0.1,0.2,4,58,81,47,56,100
