,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.1, 'n_hidden': 4, 'hidden_1': 51, 'hidden_2': 94, 'hidden_3': 50, 'hidden_4': 92, 'hidden_5': 12}"
val mse,127.0450210571289
test mse,759.13696
total time,38.30380368232727
function calls,180
iterations,18
