,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 53, 'hidden_2': 95, 'hidden_3': 27, 'hidden_4': 87, 'hidden_5': 15}"
val mse,1789.501953125
test mse,11460.924
total time,73.18757128715515
function calls,180
iterations,9
